-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,0,0,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.1,0,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.109,-0.1,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.109,-0.109,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.109,-0.109,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.109,-0.109,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.1,-0.109,-0.109,
-0.585199,-0.585199,-0.585199,-0.4901,-0.39404,-0.29701,-0.199,-0.19,-0.109,-0.109,
-0.601275,-0.585199,-0.561549,-0.39404,-0.39404,-0.29701,-0.199,-0.199,-0.19,-0.1,
-0.675225,-0.615042,-0.549149,-0.409918,-0.36991,-0.199,-0.199,-0.199,-0.199,-0.1,
