-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.199,-0.1,0,0,
